13,0.045,752.5,500,0,0,0,419,481,34,0.678432859,0,0.005713611,0,3.01,0,472,0,0,0,0,81,86,0.680803087,19,64,0.654411563,29,17,0.607166246,11,24,0.62756474,7,11,0.581401653,11,7,0.632335468,3,11,0.656274127,7,3,0.605393815,1,7,0.614931132,12,1,0.543592801,0,12,0.64796445,3,0,0.532064513,0,3,0.494179771,4,0,0.46363791,0,4,0.676062631,11,0,0.633654263,0,11,0.522600532,36,0,0.63087944,0,36,0.656141443,23,0,0.630103933,0,23,0.66305993,9,0,0.552850847,0,9,0.5723602,27,0,0.671291117,0,27,0.568397254,46,0,0.66614682,0,46,0.643207754,69,0,0.63254438,0,69,0.620036944,8,0,0.648183292,0,8,0.659917125,2,0,0.476147169,0,2,0.390290585,0,0,0,,,,,,,,,
14,0.045,747.5,499.5,0,0,0,781,119,5,0.699818716,0,0.501707889,0,2.99,0,116,0,0,0,0,678,22,0.700609987,88,89,0.548255942,14,6,0.507298486,1,2,0.339978898,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.045,747.5,499.5,0,0,0,782,118,5,0.699818716,0,0.501707889,0,2.99,0,116,0,0,0,0,678,22,0.700609987,87,91,0.548255942,16,3,0.493976704,1,2,0.321699823,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.045,747.5,499.5,328,602,548,142,210,13,0.699818716,0.686704912,0.00236344,0.001399027,2.99,1.312,476.5,274,-0.09149295,0.414832791,0.55403117,71,89,0.700609987,17,57,0.625346731,20,13,0.619549045,6,17,0.654855999,12,6,0.510309826,0,12,0.502235469,8,0,0.493976704,0,8,0.626605214,7,0,0.578726631,0,7,0.537647814,1,0,0.207503771,0,1,0.276414714,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.045,747.5,499.5,0,0,0,418,482,34,0.699818716,0,0.00236344,0,2.99,0,476.5,0,0,0,0,71,87,0.700609987,29,54,0.588112463,24,26,0.658410842,19,21,0.684760199,3,19,0.651115938,25,3,0.686704912,4,25,0.593534993,11,4,0.642865631,0,11,0.567754898,13,0,0.654855999,0,13,0.600449396,16,0,0.553410102,0,16,0.548627076,8,0,0.64729367,0,8,0.559666741,9,0,0.555757992,0,9,0.630481408,6,0,0.45738871,0,6,0.544499819,15,0,0.499101519,0,15,0.545996148,25,0,0.6464793,0,25,0.67174178,17,0,0.608159268,0,17,0.594844297,21,0,0.62321523,0,21,0.619050949,57,0,0.659935802,0,57,0.645265831,35,0,0.635029156,0,35,0.666603068,10,0,0.496001976,0,10,0.535904986,0,0,0,,,,,,,,,
15,0.045,752,500,0,0,0,827,73,4,0.687677586,0,0.505868265,0,3.008,0,48,0,0,0,0,805,8,0.697739619,21,65,0.490361817,1,0,0.453712025,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.045,752,500,0,0,0,816,84,6,0.687677586,0,0.505868265,0,3.008,0,48,0,0,0,0,805,5,0.697739619,0,76,0.490361817,9,0,0.458252495,0,3,0.454255078,2,0,0.436782425,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.045,752,500,1,3,4,424,472,19,0.687677586,0.394616655,0.009148044,0,3.008,0.004,463.5,2,nan,0.325794738,0.325794738,85,89,0.681373701,21,68,0.643733992,42,15,0.620413219,14,39,0.661777214,42,12,0.697739619,10,40,0.640065191,30,8,0.677615553,7,24,0.617479413,31,5,0.659317959,0,30,0.623435502,41,0,0.631735595,0,41,0.643654542,69,0,0.638312126,0,69,0.615767519,30,0,0.537506426,0,30,0.543864936,2,0,0.444689719,0,2,0.625631281,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.045,752,500,0,0,0,447,453,23,0.687677586,0,0.009148044,0,3.008,0,463.5,0,0,0,0,85,78,0.681373701,28,61,0.655085699,38,22,0.697739619,12,35,0.63650069,16,11,0.566656233,7,16,0.603165241,3,7,0.659317959,8,2,0.571324512,11,7,0.620531059,6,11,0.59293939,21,5,0.660868581,9,20,0.590501486,15,9,0.620413219,12,13,0.609574615,36,11,0.623940602,15,35,0.643798418,88,4,0.661777214,4,77,0.677615553,28,0,0.629672372,0,24,0.595336081,5,0,0.643654542,0,5,0.52629207,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.045,765,500,0,0,0,808,92,4,0.694829778,0,0.491979426,0,3.06,0,100.5,0,0,0,0,723,14,0.700378206,74,75,0.51358656,11,3,0.453338967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.045,765,500,0,0,0,819,81,5,0.694829778,0,0.491979426,0,3.06,0,100.5,0,0,0,0,723,21,0.700378206,91,54,0.5118944,5,3,0.463892709,0,3,0.402347097,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.045,765,500,323,590,534,141,225,12,0.694829778,0.700378206,0.003114336,0.006866417,3.06,1.292,475,267,-0.069725123,0.483429786,0.51035986,66,94,0.686580807,30,62,0.665457348,20,25,0.641329637,11,19,0.617159522,7,11,0.672468399,4,7,0.653360044,1,4,0.52796879,1,1,0.399555765,0,1,0.486025929,1,0,0.476084538,0,1,0.491451038,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.045,765,500,357.5,642.5,570,132,198,8,0.694829778,0.700378206,0.003114336,0.002163743,3.06,1.43,475,285,-0.143681368,0.577096764,0.449263798,66,86,0.653515739,33,52,0.686580807,11,27,0.674885879,15,11,0.628238515,4,15,0.652605586,3,4,0.504010813,0,3,0.395298927,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.045,778.5,500,0,0,0,810,90,5,0.686007178,0,0.503302259,0,3.114,0,58.5,0,0,0,0,787,11,0.692649079,12,75,0.554433523,10,2,0.4326506,1,2,0.393470988,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.045,778.5,500,0,0,0,826,74,6,0.686007178,0,0.503302259,0,3.114,0,58.5,0,0,0,0,787,17,0.692649079,34,55,0.554433523,3,1,0.394303014,1,1,0.370408335,1,0,0.293856264,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.045,778.5,500,368,656,576,124,200,13,0.686007178,0.692649079,0.004116859,0.005208333,3.114,1.472,474.5,288,-0.072318605,0.469715957,0.425321968,64,91,0.660829318,20,53,0.686536182,18,16,0.607367075,5,18,0.58335428,7,5,0.515023254,0,7,0.469810839,5,0,0.605428218,0,5,0.61471945,4,0,0.634027641,0,4,0.522738923,1,0,0.526713112,0,1,0.27157009,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.045,778.5,500,365,657,584,129,187,16,0.686007178,0.686536182,0.004116859,0.002568493,3.114,1.46,474.5,292,-0.023015258,0.436125421,0.411814136,64,81,0.649469408,32,48,0.654703971,5,26,0.613243127,12,4,0.692649079,0,12,0.608431081,4,0,0.472897238,0,4,0.583995585,5,0,0.561696189,0,5,0.461827619,5,0,0.477228848,0,5,0.450312398,1,0,0.605428218,0,1,0.511134055,1,0,0.451055697,0,1,0.47713809,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.045,789.5,500,0,0,0,804,96,5,0.693622686,0,0.514704245,0,3.158,0,73,0,0,0,0,776,11,0.704266065,17,80,0.498289467,11,0,0.461755489,0,5,0.464311861,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.045,789.5,500,0,0,0,803,97,5,0.693622686,0,0.514704245,0,3.158,0,73,0,0,0,0,776,9,0.704266065,22,87,0.499973739,4,1,0.454460716,1,0,0.216830469,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.045,789.5,500,369,660,582,123,195,22,0.693622686,0.704266065,0.003491092,0.001864001,3.158,1.476,480,291,-0.082401795,0.302764546,0.413756871,55,88,0.677607809,17,42,0.602148506,17,16,0.640624206,8,15,0.566283975,4,8,0.656187055,5,4,0.47267999,1,5,0.518073962,4,1,0.504649077,1,4,0.496667285,1,1,0.543733482,0,1,0.543354914,1,0,0.192240546,0,1,0.212242522,1,0,0.378464165,0,1,0.254140417,3,0,0.32726662,0,3,0.43555372,3,0,0.385253695,0,3,0.557985414,2,0,0.535594538,0,2,0.424146022,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.045,789.5,500,377.5,673.5,592,119,189,13,0.693622686,0.673342612,0.003491092,0.000788288,3.158,1.51,480,296,-0.037279184,0.302764546,0.302764546,55,87,0.673124347,34,42,0.704266065,9,30,0.682979307,8,9,0.672153612,3,8,0.618298083,2,3,0.57209591,2,2,0.585184095,0,2,0.358656244,5,0,0.399884301,0,5,0.543354914,1,0,0.49356793,0,1,0.296240867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.045,762,500,0,0,0,810,90,5,0.687007781,0,0.514860539,0,3.048,0,67.5,0,0,0,0,798,6,0.690682156,2,82,0.628385134,10,0,0.558955696,0,2,0.239611101,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.045,762,500,0,0,0,817,83,4,0.687007781,0,0.514860539,0,3.048,0,67.5,0,0,0,0,798,13,0.690682156,8,70,0.628385134,11,0,0.460545135,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.045,762,500,298.5,551.5,506,156,238,12,0.687007781,0.690682156,0.005402761,0.006192358,3.048,1.194,470,253,-0.121411618,0.393553571,0.326168632,65,95,0.661297098,25,58,0.647179602,27,20,0.647421303,4,26,0.673732168,12,4,0.549638185,5,12,0.616142208,5,5,0.625831423,5,5,0.566964686,2,5,0.588963646,6,2,0.608503855,0,6,0.493255853,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.045,762,500,336.5,606.5,540,147,213,14,0.687007781,0.690682156,0.005402761,0.004372428,3.048,1.346,470,270,-0.030162536,0.35150581,0.328033866,65,85,0.683333407,30,51,0.661297098,14,27,0.66824601,13,12,0.652271452,10,13,0.619028626,5,10,0.610007132,1,5,0.579211468,2,1,0.482869387,0,2,0.405337549,5,0,0.647179602,0,5,0.560858646,2,0,0.424686208,0,2,0.497439346,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.045,746,500,0,0,0,803,97,7,0.703083897,0,0.494674368,0,2.984,0,63,0,0,0,0,799,9,0.703253565,0,84,0.511394438,2,0,0.50220531,0,2,0.466877274,2,0,0.22845268,0,2,0.446429616,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.045,746,500,0,0,0,811,89,4,0.703083897,0,0.494674368,0,2.984,0,63,0,0,0,0,799,6,0.703253565,9,83,0.511394438,3,0,0.438917964,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.045,746,500,0,0,0,446,454,25,0.703083897,0,0.006135869,0,2.984,0,468,0,0,0,0,84,92,0.68286767,23,74,0.676579691,23,19,0.6619519,17,17,0.629180161,9,15,0.669024425,8,9,0.654052603,8,8,0.635003277,7,8,0.539837133,5,7,0.648437415,3,5,0.656427202,13,3,0.540360696,2,13,0.630233292,36,2,0.655460799,5,34,0.62101418,57,3,0.673465592,5,55,0.703253565,79,3,0.651659434,15,70,0.702914229,24,6,0.639294809,19,6,0.616238823,2,1,0.542010539,0,2,0.601277899,2,0,0.323846763,0,2,0.453756846,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.045,746,500,249.5,467.5,436,204,260,14,0.703083897,0.699622834,0.006135869,0.007110092,2.984,0.998,468,218,-0.047119144,0.516981393,0.405890836,84,86,0.673465592,29,67,0.702914229,31,25,0.628188426,14,28,0.669024425,13,14,0.619929498,13,12,0.68286767,4,11,0.703253565,7,3,0.642971411,5,7,0.629180161,2,3,0.491115641,0,2,0.519449837,2,0,0.414755743,0,2,0.445807037,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.045,761.5,500,0,0,0,805,95,5,0.667122344,0,0.522093943,0,3.046,0,74,0,0,0,0,790,9,0.680103306,10,84,0.573966019,5,0,0.282263871,0,2,0.18201689,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.045,761.5,500,0,0,0,807,93,5,0.667122344,0,0.522093943,0,3.046,0,74,0,0,0,0,790,11,0.680103306,10,79,0.573966019,7,0,0.40049168,0,3,0.268227011,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.045,761.5,500,206.5,396.5,380,233,287,23,0.667122344,0.651877299,0.004016585,0,3.046,0.826,472,190,-0.126191321,0.356565285,0.493157593,69,87,0.680103306,40,48,0.638940522,34,32,0.614530093,10,34,0.636777684,14,10,0.58188333,6,14,0.571335391,12,6,0.592985628,2,12,0.639785114,8,1,0.519330336,0,5,0.383921068,7,0,0.555632342,0,7,0.49630332,7,0,0.536731061,0,7,0.459119165,7,0,0.53834195,0,7,0.530457547,8,0,0.639774703,0,8,0.557860944,8,0,0.5300828,0,8,0.578365936,1,0,0.639420588,0,1,0.453284341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.045,761.5,500,1,3,4,424,472,26,0.667122344,0.554967947,0.004016585,0,3.046,0.004,472,2,nan,0.502378741,0.502378741,69,77,0.645880662,36,54,0.651456485,28,31,0.654141381,17,24,0.635202714,11,16,0.680103306,9,10,0.595381515,9,8,0.620256191,3,9,0.623914637,10,3,0.538384247,7,8,0.625263599,1,7,0.564074609,17,1,0.651877299,0,17,0.622515655,38,0,0.63941824,0,38,0.639420588,66,0,0.639785114,0,66,0.680063457,88,0,0.673294671,0,88,0.639774703,13,0,0.631188845,0,13,0.638940522,1,0,0.396599986,0,1,0.263920128,1,0,0.453122521,0,1,0.365696178,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.045,760,500,0,0,0,840,60,4,0.695222911,0,0.502713297,0,3.04,0,56.5,0,0,0,0,803,7,0.697670305,32,53,0.528514968,5,0,0.411265982,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.045,760,500,0,0,0,834,66,4,0.695222911,0,0.502713297,0,3.04,0,56.5,0,0,0,0,803,8,0.697670305,25,58,0.528514968,6,0,0.507196631,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.045,760,500,0,0,0,479,421,18,0.695222911,0,0.002573313,0,3.04,0,471.5,0,0,0,0,80,87,0.692775517,39,58,0.676774322,24,31,0.640957881,12,22,0.609102085,7,10,0.573592053,20,6,0.646123294,3,20,0.552356429,28,2,0.602785348,0,27,0.628266111,38,0,0.601836215,0,36,0.644527803,48,0,0.661463919,0,44,0.673321434,97,0,0.66301054,0,63,0.697670305,83,0,0.64705341,0,15,0.483037409,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.045,760,500,0,0,0,427,473,35,0.695222911,0,0.002573313,0,3.04,0,471.5,0,0,0,0,80,73,0.692775517,29,69,0.676372596,38,24,0.661133329,11,34,0.673321434,25,10,0.655869462,2,21,0.644863561,15,1,0.640957881,0,14,0.56439628,12,0,0.619282682,0,12,0.537939931,11,0,0.617021205,0,11,0.536251504,9,0,0.6360316,0,9,0.592450962,16,0,0.646123294,0,16,0.64705341,10,0,0.615210327,0,10,0.636077371,12,0,0.661463919,0,12,0.521282479,10,0,0.688261147,0,10,0.676774322,7,0,0.573676511,0,7,0.507196631,12,0,0.644527803,0,12,0.579024302,64,0,0.646376281,0,64,0.697670305,56,0,0.585001159,0,56,0.622173483,6,0,0.575549238,0,6,0.552356429,2,0,0.367514082,0,2,0.536380117,0,0,0,,,,,,
23,0.045,773,500,0,0,0,815,85,4,0.677421409,0,0.528573661,0,3.092,0,66,0,0,0,0,777,7,0.692913545,36,78,0.669421728,2,0,0.319680497,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.045,773,500,0,0,0,812,88,4,0.677421409,0,0.528573661,0,3.092,0,66,0,0,0,0,777,9,0.692913545,31,77,0.669421728,4,2,0.519613144,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.045,773,500,317,577,520,159,221,14,0.677421409,0.669421728,0.004533771,0.003461538,3.092,1.268,469.5,260,-0.057264983,0.400972559,0.503993465,79,85,0.692913545,25,58,0.656590086,15,25,0.67106118,14,15,0.658818316,8,13,0.653284824,5,7,0.544033786,4,5,0.644205584,1,4,0.568836395,2,1,0.648923249,5,2,0.629430544,0,5,0.506811961,1,0,0.515975649,0,1,0.539925606,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.045,773,500,307,563,512,163,225,11,0.677421409,0.67106118,0.004533771,0.006277902,3.092,1.228,469.5,256,-0.108381814,0.372208561,0.446220973,79,84,0.661789227,29,64,0.692913545,26,24,0.651532535,4,24,0.651139767,20,4,0.656757213,0,20,0.661929273,4,0,0.514540054,0,4,0.51885199,1,0,0.474321333,0,1,0.584459871,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.045,766.5,500,0,0,0,792,108,9,0.691593336,0,0.485987628,0,3.066,0,65.5,0,0,0,0,769,12,0.695408082,3,85,0.639845834,17,0,0.666161517,0,8,0.490126053,1,0,0.417095146,0,1,0.43655161,2,0,0.440664448,0,2,0.486571819,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.045,766.5,500,0,0,0,792,108,6,0.691593336,0,0.485987628,0,3.066,0,65.5,0,0,0,0,769,16,0.695408082,10,89,0.666161517,11,1,0.601174456,1,2,0.609991315,1,0,0.43615426,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.045,766.5,500,310,569,518,148,234,12,0.691593336,0.695408082,0.003974594,0.001287001,3.066,1.24,469.5,259,-0.054523903,0.491459294,0.387105524,69,96,0.664598632,26,61,0.646944833,16,24,0.632738348,9,16,0.574171536,10,9,0.582318054,9,10,0.639845834,5,9,0.680474498,3,5,0.562092082,0,3,0.572135302,1,0,0.307731312,0,1,0.399224396,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.045,766.5,500,374.5,673.5,598,124,178,14,0.691593336,0.687778591,0.003974594,0.002006689,3.066,1.498,469.5,299,-0.05847817,0.331666527,0.341433027,69,78,0.684695842,15,52,0.664598632,22,14,0.695408082,7,17,0.631118009,4,6,0.522982582,3,4,0.525182773,1,3,0.565485458,1,1,0.545355986,0,1,0.245497489,1,0,0.446351787,0,1,0.572364236,1,0,0.199687347,0,1,0.529982132,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.045,787,500,0,0,0,808,92,3,0.692505774,0,0.509624861,0,3.148,0,55.5,0,0,0,0,792,10,0.698700713,16,82,0.613261045,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.045,787,500,0,0,0,810,90,5,0.692505774,0,0.509624861,0,3.148,0,55.5,0,0,0,0,792,12,0.698700713,6,73,0.613261045,12,0,0.548606954,0,5,0.487292001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.045,787,500,372.5,668.5,592,120,188,10,0.692505774,0.698700713,0.003863757,0.003322072,3.148,1.49,472.5,296,-0.027472551,0.420082429,0.420082429,67,83,0.685941938,18,54,0.674614684,15,18,0.629747268,5,13,0.66500006,5,5,0.578760675,4,5,0.59337968,3,4,0.575403877,3,3,0.502600379,0,3,0.382305293,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.045,787,500,334,613,558,138,204,15,0.692505774,0.686310835,0.003863757,0.002508961,3.148,1.336,472.5,279,-0.100362436,0.492873606,0.473666164,67,82,0.682719403,27,55,0.698700713,16,23,0.629747268,9,16,0.672883049,6,9,0.613419451,3,6,0.633907854,2,3,0.551896126,3,2,0.551373852,3,3,0.616045727,0,3,0.397448854,1,0,0.324816798,0,1,0.283161234,1,0,0.450985216,0,1,0.245038815,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.045,772,500,0,0,0,809,91,6,0.688143925,0,0.511367401,0,3.088,0,66.5,0,0,0,0,780,7,0.689585775,18,82,0.493494023,9,0,0.469560755,0,2,0.421846899,2,0,0.400795898,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.045,772,500,0,0,0,833,67,6,0.688143925,0,0.511367401,0,3.088,0,66.5,0,0,0,0,780,12,0.689585775,43,52,0.490511292,8,1,0.493494023,0,2,0.30808145,2,0,0.318745309,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.045,772,500,314,574,520,158,222,22,0.688143925,0.689585775,0.004299374,0.006794872,3.088,1.256,470.5,260,-0.021008751,0.359557744,0.371910216,73,89,0.681816351,21,56,0.641468074,22,15,0.629919126,8,20,0.584346922,3,8,0.624196792,1,3,0.658116024,0,1,0.528855759,9,0,0.549015146,0,9,0.573330113,6,0,0.575620277,0,6,0.549269342,4,0,0.598724644,0,4,0.623216631,4,0,0.521053045,0,4,0.404033791,2,0,0.397427462,0,2,0.466409679,4,0,0.533184062,0,4,0.382332647,1,0,0.393411803,0,1,0.493494023,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.045,772,500,306.5,560.5,508,157,235,17,0.688143925,0.689585775,0.004299374,0.005511811,3.088,1.226,470.5,254,-0.047688487,0.450074052,0.425319242,73,88,0.681816351,13,67,0.671420662,29,12,0.657306056,5,28,0.636716812,13,4,0.647758213,0,12,0.686702075,9,0,0.5483245,0,9,0.549169787,6,0,0.537297515,0,6,0.683582985,4,0,0.46067457,0,4,0.49782311,3,0,0.39622707,0,3,0.365192048,2,0,0.521052243,0,2,0.435430377,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.045,789,500,0,0,0,794,106,5,0.679480185,0,0.52043136,0,3.156,0,86,0,0,0,0,777,13,0.686120299,9,90,0.540250196,7,1,0.508381496,1,2,0.31586648,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.045,789,500,0,0,0,815,85,6,0.679480185,0,0.52043136,0,3.156,0,86,0,0,0,0,777,14,0.686120299,29,69,0.554400908,7,0,0.522021987,0,2,0.325084069,2,0,0.325458018,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
