42,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,275,2425,1,1390,1385,0,0,275,2425,0,0,,
43,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,333,2367,1,1368,1372,0,0,333,2367,0,0,,
44,300,0.001834,2062,2062,3000,1,0,2.5,2.749333333,2.749333333,2,287,2411,2,1396,1385,2,0,286,2411,1,0,0,0
45,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,322,2378,2,1385,1382,0,0,321,2378,1,0,0,0
46,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,299,2401,1,1395,1379,0,0,299,2401,0,0,,
47,300,0.001834,2062,2062,3000,1,0,2.5,2.749333333,2.749333333,2,341,2357,2,1369,1383,2,0,337,2357,4,0,0,0
48,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,319,2381,1,1397,1384,0,0,319,2381,0,0,,
49,300,0.001834,2062,2062,3000,0,0,0,2.749333333,2.749333333,0,301,2399,2,1392,1379,0,0,299,2399,2,0,0,0
50,300,0.001834,2062,2062,3000,1,0,2.5,2.749333333,2.749333333,2,313,2385,2,1362,1400,2,0,311,2385,2,0,0,0
51,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,314,2384,1,1385,1382,2,0,314,2384,0,0,,
52,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,306,2392,2,1376,1385,2,0,303,2392,3,0,0,0
53,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,274,2426,1,1392,1394,0,0,274,2426,0,0,,
54,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,306,2394,1,1375,1374,0,0,306,2394,0,0,,
55,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,291,2409,1,1374,1379,0,0,291,2409,0,0,,
56,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,315,2385,1,1387,1366,0,0,315,2385,0,0,,
57,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,318,2380,2,1384,1378,2,0,317,2380,1,0,0,0
58,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,300,2398,1,1391,1366,2,0,300,2398,0,0,,
59,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,312,2386,2,1382,1390,2,0,308,2386,4,0,0,0
60,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,281,2417,1,1398,1380,2,0,281,2417,0,0,,
61,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,299,2401,1,1390,1384,0,0,299,2401,0,0,,
62,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,343,2357,1,1381,1372,0,0,343,2357,0,0,,
63,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,314,2386,2,1374,1388,0,0,312,2386,2,0,0,0
64,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,306,2394,1,1393,1375,0,0,306,2394,0,0,,
65,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,310,2388,1,1385,1368,2,0,310,2388,0,0,,
66,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,305,2393,1,1377,1375,2,0,305,2393,0,0,,
67,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,279,2421,1,1388,1387,0,0,279,2421,0,0,,
68,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,309,2389,1,1385,1361,2,0,309,2389,0,0,,
69,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,309,2391,1,1382,1381,0,0,309,2391,0,0,,
70,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,290,2410,2,1364,1397,0,0,288,2410,2,0,0,0
71,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,327,2373,1,1375,1379,0,0,327,2373,0,0,,
72,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,279,2421,1,1381,1407,0,0,279,2421,0,0,,
73,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,316,2382,2,1372,1381,2,0,314,2382,2,0,0,0
74,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,337,2363,2,1370,1367,0,0,336,2363,1,0,0,0
75,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,309,2391,1,1373,1375,0,0,309,2391,0,0,,
76,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,302,2396,2,1392,1381,2,0,301,2396,1,0,0,0
77,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,281,2419,2,1383,1396,0,0,280,2419,1,0,0,0
78,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,304,2396,2,1362,1390,0,0,302,2396,2,0,0,0
79,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,281,2419,1,1376,1388,0,0,281,2419,0,0,,
80,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,310,2388,1,1346,1386,2,0,310,2388,0,0,,
81,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,310,2390,2,1384,1394,0,0,309,2390,1,0,0,0
82,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,282,2416,1,1402,1388,2,0,282,2416,0,0,,
83,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,289,2411,1,1385,1381,0,0,289,2411,0,0,,
84,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,317,2381,1,1393,1389,2,0,317,2381,0,0,,
85,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,300,2400,1,1389,1373,0,0,300,2400,0,0,,
86,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,301,2397,1,1390,1377,2,0,301,2397,0,0,,
87,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,299,2401,2,1404,1379,0,0,297,2401,2,0,0,0
88,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,320,2380,2,1365,1377,0,0,318,2380,2,0,0,0
89,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,269,2431,2,1388,1408,0,0,268,2431,1,0,0,0
90,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,284,2414,2,1399,1384,2,0,281,2414,3,0,0,0
91,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,308,2392,1,1375,1386,0,0,308,2392,0,0,,
92,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,302,2398,1,1387,1390,0,0,302,2398,0,0,,
93,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,315,2383,2,1385,1389,2,0,314,2383,1,0,0,0
94,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,294,2406,1,1375,1381,0,0,294,2406,0,0,,
95,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,288,2410,2,1378,1400,2,0,287,2410,1,0,0,0
96,300,0.001838,2066,2066,3000,1,0,2.5,2.754666667,2.754666667,2,303,2395,2,1387,1367,2,0,301,2395,2,0,0,0
97,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,298,2402,2,1388,1377,0,0,297,2402,1,0,0,0
98,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,300,2400,1,1375,1386,0,0,300,2400,0,0,,
99,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,314,2386,2,1385,1369,0,0,313,2386,1,0,0,0
100,300,0.001838,2066,2066,3000,0,0,0,2.754666667,2.754666667,0,290,2410,1,1391,1383,0,0,290,2410,0,0,,
101,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,248,2450,1,1421,1398,2,0,248,2450,0,0,,
102,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,287,2413,2,1359,1389,0,0,286,2413,1,0,0,0
103,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,298,2402,1,1380,1383,0,0,298,2402,0,0,,
104,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,283,2417,1,1362,1402,0,0,283,2417,0,0,,
105,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,276,2424,1,1394,1388,0,0,276,2424,0,0,,
106,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,288,2412,1,1389,1391,0,0,288,2412,0,0,,
107,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,299,2401,2,1394,1391,0,0,298,2401,1,0,0,0
108,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,281,2419,1,1373,1393,0,0,281,2419,0,0,,
109,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,294,2406,1,1385,1376,0,0,294,2406,0,0,,
110,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,308,2390,2,1403,1382,2,0,306,2390,2,0,0,0
111,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,287,2411,2,1373,1404,2,0,286,2411,1,0,0,0
112,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,295,2405,1,1382,1393,0,0,295,2405,0,0,,
113,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,293,2407,1,1384,1392,0,0,293,2407,0,0,,
114,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,305,2393,2,1377,1374,2,0,301,2393,4,0,0,0
115,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,285,2413,2,1404,1388,2,0,284,2413,1,0,0,0
116,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,305,2395,2,1371,1385,0,0,304,2395,1,0,0,0
117,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,300,2400,1,1367,1391,0,0,300,2400,0,0,,
118,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,285,2413,2,1378,1397,2,0,284,2413,1,0,0,0
119,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,296,2402,1,1378,1385,2,0,296,2402,0,0,,
120,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,304,2396,2,1372,1385,0,0,302,2396,2,0,0,0
121,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,328,2372,1,1348,1383,0,0,328,2372,0,0,,
122,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,281,2417,2,1393,1373,2,0,279,2417,2,0,0,0
123,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,287,2413,1,1368,1385,0,0,287,2413,0,0,,
124,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,300,2400,1,1388,1402,0,0,300,2400,0,0,,
125,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,297,2403,1,1389,1383,0,0,297,2403,0,0,,
126,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,275,2423,2,1402,1383,2,0,273,2423,2,0,0,0
127,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,301,2399,1,1379,1369,0,0,301,2399,0,0,,
128,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,297,2403,2,1384,1384,0,0,295,2403,2,0,0,0
129,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,312,2388,1,1387,1377,0,0,312,2388,0,0,,
130,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,325,2375,2,1383,1381,0,0,324,2375,1,0,0,0
131,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,296,2404,2,1402,1382,0,0,295,2404,1,0,0,0
132,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,305,2395,2,1399,1385,0,0,304,2395,1,0,0,0
133,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,319,2381,2,1388,1376,0,0,318,2381,1,0,0,0
134,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,299,2401,1,1372,1387,0,0,299,2401,0,0,,
135,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,325,2375,2,1394,1377,0,0,324,2375,1,0,0,0
136,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,278,2420,2,1385,1390,2,0,275,2420,3,0,0,0
137,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,303,2397,1,1380,1380,0,0,303,2397,0,0,,
138,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,322,2378,2,1382,1392,0,0,321,2378,1,0,0,0
139,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,327,2373,1,1386,1360,0,0,327,2373,0,0,,
140,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,298,2402,2,1391,1379,0,0,297,2402,1,0,0,0
141,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,307,2393,2,1382,1392,0,0,306,2393,1,0,0,0
142,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,303,2397,1,1386,1380,0,0,303,2397,0,0,,
143,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,294,2406,2,1393,1389,0,0,293,2406,1,0,0,0
144,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,298,2402,1,1382,1390,0,0,298,2402,0,0,,
145,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,290,2408,1,1393,1383,2,0,290,2408,0,0,,
146,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,323,2375,2,1379,1380,2,0,321,2375,2,0,0,0
147,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,315,2383,2,1370,1378,2,0,314,2383,1,0,0,0
148,300,0.001842,2071,2071,3000,1,0,2.5,2.761333333,2.761333333,2,279,2419,1,1385,1386,2,0,279,2419,0,0,,
149,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,297,2403,2,1385,1385,0,0,296,2403,1,0,0,0
150,300,0.001842,2071,2071,3000,0,0,0,2.761333333,2.761333333,0,315,2385,1,1379,1386,0,0,315,2385,0,0,,
151,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,317,2383,2,1366,1379,0,0,316,2383,1,0,0,0
152,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,313,2385,1,1381,1371,2,0,313,2385,0,0,,
153,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,301,2397,2,1378,1387,2,0,300,2397,1,0,0,0
154,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,293,2405,2,1387,1392,2,0,292,2405,1,0,0,0
155,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,301,2399,1,1378,1379,0,0,301,2399,0,0,,
156,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,300,2400,1,1406,1364,0,0,300,2400,0,0,,
157,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,303,2397,1,1387,1375,0,0,303,2397,0,0,,
158,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,291,2409,2,1404,1390,0,0,289,2409,2,0,0,0
159,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,311,2387,2,1380,1395,2,0,309,2387,2,0,0,0
160,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,283,2417,1,1379,1408,0,0,283,2417,0,0,,
161,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,310,2390,1,1394,1371,0,0,310,2390,0,0,,
162,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,312,2388,2,1373,1386,0,0,311,2388,1,0,0,0
163,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,308,2390,1,1393,1378,2,0,308,2390,0,0,,
164,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,299,2399,2,1380,1378,2,0,298,2399,1,0,0,0
165,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,324,2376,2,1391,1374,0,0,322,2376,2,0,0,0
166,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,285,2413,2,1402,1387,2,0,283,2413,2,0,0,0
167,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,289,2409,2,1390,1380,2,0,288,2409,1,0,0,0
168,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,310,2388,2,1377,1374,2,0,308,2388,2,0,0,0
169,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,298,2402,1,1392,1369,0,0,298,2402,0,0,,
170,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,301,2399,2,1379,1368,0,0,300,2399,1,0,0,0
171,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,284,2414,2,1395,1393,2,0,283,2414,1,0,0,0
172,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,304,2396,2,1382,1367,0,0,302,2396,2,0,0,0
173,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,322,2376,1,1357,1384,2,0,322,2376,0,0,,
174,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,314,2386,1,1371,1386,0,0,314,2386,0,0,,
175,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,311,2389,1,1386,1371,0,0,311,2389,0,0,,
176,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,323,2375,1,1382,1367,2,0,323,2375,0,0,,
177,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,282,2416,2,1399,1391,2,0,281,2416,1,0,0,0
178,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,324,2374,1,1375,1370,2,0,324,2374,0,0,,
179,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,331,2367,2,1374,1371,2,0,328,2367,3,0,0,0
180,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,276,2424,2,1386,1405,0,0,275,2424,1,0,0,0
181,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,294,2406,1,1384,1395,0,0,294,2406,0,0,,
182,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,297,2403,2,1397,1393,0,0,296,2403,1,0,0,0
183,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,280,2418,1,1378,1390,2,0,280,2418,0,0,,
184,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,338,2360,1,1394,1366,2,0,338,2360,0,0,,
185,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,263,2437,2,1392,1408,0,0,262,2437,1,0,0,0
186,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,310,2390,2,1375,1388,0,0,308,2390,2,0,0,0
187,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,307,2391,2,1379,1380,2,0,304,2391,3,0,0,0
188,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,331,2369,2,1383,1370,0,0,330,2369,1,0,0,0
189,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,279,2419,2,1400,1383,2,0,278,2419,1,0,0,0
190,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,287,2411,2,1398,1387,2,0,285,2411,2,0,0,0
191,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,333,2365,2,1384,1374,2,0,331,2365,2,0,0,0
192,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,317,2383,1,1382,1374,0,0,317,2383,0,0,,
193,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,365,2333,2,1375,1366,2,0,364,2333,1,0,0,0
194,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,332,2368,2,1362,1382,0,0,331,2368,1,0,0,0
195,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,299,2399,2,1380,1388,2,0,295,2399,4,0,0,0
196,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,293,2407,1,1392,1381,0,0,293,2407,0,0,,
197,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,296,2404,2,1383,1385,0,0,294,2404,2,0,0,0
198,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,293,2405,2,1379,1397,2,0,292,2405,1,0,0,0
199,300,0.001846,2075,2075,3000,1,0,2.5,2.766666667,2.766666667,2,320,2378,1,1395,1385,2,0,320,2378,0,0,,
200,300,0.001846,2075,2075,3000,0,0,0,2.766666667,2.766666667,0,313,2387,2,1385,1370,0,0,312,2387,1,0,0,0
201,300,0.00185,2080,2080,3000,1,0,2.5,2.773333333,2.773333333,2,269,2429,2,1387,1388,2,0,268,2429,1,0,0,0
202,300,0.00185,2080,2080,3000,0,0,0,2.773333333,2.773333333,0,297,2403,1,1369,1401,0,0,297,2403,0,0,,
203,300,0.00185,2080,2080,3000,0,0,0,2.773333333,2.773333333,0,298,2402,1,1394,1377,0,0,298,2402,0,0,,
204,300,0.00185,2080,2080,3000,0,0,0,2.773333333,2.773333333,0,309,2391,2,1389,1377,0,0,307,2391,2,0,0,0
205,300,0.00185,2080,2080,3000,0,0,0,2.773333333,2.773333333,0,304,2396,2,1376,1385,0,0,302,2396,2,0,0,0
206,300,0.00185,2080,2080,3000,0,0,0,2.773333333,2.773333333,0,321,2379,1,1372,1357,0,0,321,2379,0,0,,
