
1,7158.666666666667,500.0,0,0.0,0,200,1150,14,0.6699266955540376,0,0.4968674842527089,0,14.984,0.0,666.6666666666666,0,0,0,0,0,545,0,82,0,73,0,65,0,58,0,55,0,52,3,48,0,47,52,34,106,40,33,44,6,7,0,0
2,7148,500.0,0,0.0,0,3,1347,5,0.6948214722284545,0,0.49779756656590257,0,14.962666666666667,0.0,666.6666666666666,0,0,0,0,0,544,1,443,1,360,1,0,0,0
3,7256.666666666667,500.0,0,0.0,0,3,1347,5,0.6908417143157589,0,0.5007273295581471,0,15.18,0.0,666.6666666666666,0,0,0,0,0,545,1,443,1,359,1,0,0,0
4,7212.666666666667,500.0,0,0.0,0,225,1125,14,0.6892320772875549,0,0.49952601539410507,0,15.091999999999999,0.0,666.6666666666666,0,0,0,0,0,546,0,82,0,75,0,64,0,60,0,52,2,46,46,40,92,52,18,68,44,32,21,8,2,0,0,0
5,7104,500.0,0,0.0,0,201,1149,14,0.6849233759435798,0,0.5052912052311566,0,14.874666666666666,0.0,666.6666666666666,0,0,0,0,0,548,0,87,0,79,1,68,3,65,0,57,1,51,77,38,0,89,67,41,40,16,12,7,0,3,0,0
6,6996.666666666667,500.0,0,0.0,0,3,1347,5,0.6977462188366141,0,0.4901644968862068,0,14.66,0.0,666.6666666666666,0,0,0,0,0,544,1,446,1,357,1,0,0,0
7,7099.333333333333,500.0,0,0.0,0,8,1342,5,0.6891561311762532,0,0.5005237545551733,0,14.865333333333334,0.0,666.6666666666666,0,0,0,0,0,545,4,443,2,354,2,0,0,0
8,7136.666666666667,500.0,0,0.0,0,5,1345,5,0.680195392409682,0,0.500722214086522,0,14.94,0.0,666.6666666666666,0,0,0,0,0,543,1,442,3,360,1,0,0,0
9,7316.666666666667,500.0,0,0.0,0,3,1347,5,0.6866786015877159,0,0.5067106271330211,0,15.3,0.0,666.6666666666666,0,0,0,0,0,548,1,446,1,353,1,0,0,0
10,7215.333333333333,500.0,0,0.0,0,15,1335,5,0.691479943321414,0,0.5020270940146943,0,15.097333333333333,0.0,664.3333333333334,0,0,0,0,7,543,1,441,6,351,1,0,0,0
