
1,7158.666666666667,500.0,14.666666666666666,44.0,0,53,1297,26,0.6699266955540376,0,0.05812387820987835,0.0,28.634666666666668,0.058666666666666666,500,1,0,0,0,0,133,0,121,0,112,0,102,0,92,0,87,0,75,0,70,0,61,0,57,0,50,0,50,0,40,0,35,1,29,2,29,3,26,2,28,6,22,4,26,15,21,6,19,10,10,3,2,1,0,0,0
2,7148,500.0,17.333333333333332,52.0,0,62,1288,27,0.6948214722284545,0,0.05727569481205872,0.0,28.592,0.06933333333333333,500,1,0,0,0,0,135,0,121,0,114,0,95,0,88,0,75,0,73,0,64,0,56,0,53,0,48,0,42,0,41,0,35,0,35,2,27,0,27,2,21,2,25,2,21,6,23,8,23,15,18,12,19,8,7,5,2,0,0
3,7256.666666666667,500.0,17.666666666666668,53.0,0,69,1281,34,0.6908417143157589,0,0.05791102871525735,0.0,29.026666666666667,0.07066666666666667,500,1,0,0,0,0,137,0,115,0,109,0,94,0,92,0,76,0,74,0,57,0,57,0,47,0,49,0,37,0,35,0,25,0,26,0,17,0,21,0,17,3,18,1,17,1,17,1,16,3,16,5,17,8,14,2,17,8,13,5,12,3,15,10,11,10,7,4,6,5,0,0,0
4,7212.666666666667,500.0,11.666666666666666,35.0,0,60,1290,23,0.6892320772875549,0,0.05808358692079209,0.0,28.850666666666665,0.04666666666666667,500,1,0,0,0,0,139,0,124,0,118,0,108,0,103,0,83,0,75,0,65,0,61,0,60,0,52,0,50,0,43,1,38,2,36,3,32,1,30,8,24,19,22,20,12,5,15,1,0,0,0
5,7104,500.0,14,42.0,0,57,1293,30,0.6849233759435798,0,0.05637417495345482,0.0,28.416,0.056,500,1,0,0,0,0,139,0,125,0,110,0,92,0,78,0,76,0,68,0,69,0,55,0,54,0,44,0,40,0,34,0,32,0,26,0,27,0,23,0,25,0,19,1,23,1,18,1,20,4,14,6,18,10,23,9,27,18,8,6,6,1,0,0,0
6,6996.666666666667,500.0,14.666666666666666,44.0,0,55,1295,33,0.6977462188366141,0,0.05529956908197194,0.0,27.986666666666665,0.058666666666666666,500,1,0,0,0,0,138,0,125,0,119,0,106,0,93,0,74,0,73,0,58,0,57,0,47,0,45,0,34,0,35,0,28,1,28,0,20,0,21,0,14,1,18,0,14,2,17,0,16,2,17,3,13,0,19,7,14,3,22,16,12,9,7,9,6,1,5,1,0,0,0
7,7099.333333333333,500.0,10.333333333333334,31.0,0,55,1295,30,0.6891561311762532,0,0.056799323885709,0.0,28.397333333333336,0.04133333333333333,500,1,0,0,0,0,130,0,115,0,101,0,88,0,83,0,72,0,67,0,59,0,60,0,53,0,51,0,41,0,42,0,37,1,34,0,33,0,29,0,24,0,21,1,23,2,18,6,18,8,23,7,27,9,19,15,13,2,11,3,3,1,0,0,0
8,7136.666666666667,500.0,12.666666666666666,38.0,0,57,1293,28,0.680195392409682,0,0.05762472290235485,0.0,28.546666666666667,0.050666666666666665,500,1,0,0,0,0,125,0,118,0,102,0,97,0,80,0,77,0,68,0,71,0,56,0,57,0,47,0,50,1,38,0,43,1,34,0,35,2,24,2,29,2,29,2,26,7,23,5,27,9,19,14,13,10,4,1,1,1,0,0,0
9,7316.666666666667,500.0,14.333333333333334,43.0,0,66,1284,25,0.6866786015877159,0,0.05932572738606498,0.0,29.266666666666666,0.05733333333333333,500,1,0,0,0,0,134,0,123,0,117,0,103,0,97,0,85,0,77,0,65,0,61,0,51,0,52,0,44,0,43,0,31,1,31,1,30,0,31,6,23,8,22,11,19,15,20,17,11,5,14,2,0,0,0
10,7215.333333333333,500.0,13,39.0,0,60,1290,29,0.691479943321414,0,0.05827675172507244,0.0,28.861333333333334,0.052,500,1,0,0,0,0,136,0,125,0,111,0,106,0,93,0,85,0,68,0,66,0,53,0,53,0,49,0,49,0,39,0,37,0,28,1,33,1,24,1,24,2,12,3,18,5,13,1,16,19,11,3,22,14,9,5,9,4,1,1,0,0,0
