
1,100,0.005887,734,734,1000,0,0,0.0,2.936,2.936,0,414,486,32,472,470,0,0,73,95,21,56,23,19,8,23,18,8,2,18,19,2,1,19,29,1,2,29,24,1,1,21,14,1,0,14,9,0,0,9,9,0,0,9,13,0,0,13,10,0,0,10,8,0,0,8,13,0,0,13,49,0,0,49,56,0,0,56,12,0,0,12,0,0
2,100,0.005887,734,734,1000,200,217,188.0,2.936,2.936,376,235,289,28,474,461,188,188,89,92,18,65,31,15,11,24,9,9,9,8,5,8,4,5,6,4,1,6,7,1,1,7,15,1,1,15,5,1,0,5,7,0,0,7,8,0,0,8,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,0
3,100,0.005887,734,734,1000,0,0,0.0,2.936,2.936,0,434,466,27,475,457,0,0,114,95,20,86,31,16,7,29,18,6,7,17,12,6,5,10,6,5,10,6,17,9,30,16,5,28,19,3,1,19,4,1,3,4,11,3,3,11,5,3,4,5,64,4,9,57,24,2,2,22,3,0,0,3,0,0
4,100,0.005887,734,734,1000,339,322,274.0,2.936,2.936,548,138,214,9,465,471,274,274,83,96,17,68,27,16,3,23,5,3,2,5,0,2,1,0,0,1,0,0
5,100,0.005887,734,734,1000,218,208,194.0,2.936,2.936,388,221,291,16,467,476,194,194,80,97,34,68,36,24,5,35,22,5,5,20,16,5,1,16,4,1,1,4,6,1,5,5,4,4,1,4,1,1,0,1,0,0
6,100,0.005887,734,734,1000,248,243,219.0,2.936,2.936,438,192,270,15,467,470,219,219,83,95,23,68,26,21,9,26,15,9,6,15,12,6,5,12,6,5,3,6,2,3,1,2,0,1,1,0,0,1,0,0
7,100,0.005887,734,734,1000,0,0,0.0,2.936,2.936,0,476,424,15,471,467,0,0,86,93,33,71,49,27,21,41,36,17,12,34,29,9,7,27,38,5,1,35,69,1,28,48,60,8,4,8,3,0,0,0
8,100,0.005887,734,734,1000,0,0,0.0,2.936,2.936,0,411,489,22,463,467,0,0,100,96,18,91,41,15,5,38,20,4,3,20,18,3,2,16,14,2,3,14,10,3,0,10,23,0,0,23,26,0,0,26,88,0,0,88,32,0,0,32,8,0,0,8,0,0
9,100,0.005887,734,734,1000,1,1,2.0,2.936,2.936,4,452,444,30,468,464,2,2,85,92,26,70,36,23,12,32,15,10,13,15,14,13,4,14,9,4,1,9,10,1,0,10,4,0,0,4,3,0,0,3,6,0,0,6,16,0,0,16,36,0,0,34,59,0,0,39,52,0,0,32,45,0,0,13,6,0,0,4,0,0
10,100,0.005887,734,734,1000,0,0,0.0,2.936,2.936,0,443,457,18,471,463,0,0,88,93,32,70,26,29,16,25,29,15,16,27,17,16,17,16,24,16,24,21,16,21,69,8,13,61,39,1,3,27,12,1,1,10,1,0,0,0
