
1,7158.666666666667,500.0,14.666666666666666,44.0,0,36,1314,26,0.6699266955540376,0,0.04762378131589344,0.0,29.301333333333332,0.058666666666666666,666.6666666666666,1,0,0,0,0,545,0,82,0,73,0,65,0,58,0,55,0,52,0,48,0,44,0,39,0,34,0,28,0,26,0,23,4,18,1,22,1,20,2,16,1,13,5,11,1,14,2,10,8,10,9,5,2,3,0,0
2,7148,500.0,17.333333333333332,52.0,0,3,1347,5,0.6948214722284545,0,0.047265976180805275,0.0,29.258666666666667,0.06933333333333333,666.6666666666666,1,0,0,0,0,544,1,443,1,360,1,0,0,0
3,7256.666666666667,500.0,17.666666666666668,53.0,0,3,1347,5,0.6908417143157589,0,0.047574426688473635,0.0,29.69333333333333,0.07066666666666667,666.6666666666666,1,0,0,0,0,545,1,443,1,359,1,0,0,0
4,7212.666666666667,500.0,11.666666666666666,35.0,0,40,1310,24,0.6892320772875549,0,0.04787117410744111,0.0,29.517333333333333,0.04666666666666667,666.6666666666666,1,0,0,0,0,546,0,82,0,75,0,64,0,60,0,52,0,46,0,40,0,38,0,37,0,34,0,33,0,31,0,28,0,24,1,24,1,17,2,17,3,19,19,14,4,22,7,7,3,0,0,0
5,7104,500.0,14,42.0,0,35,1315,23,0.6849233759435798,0,0.0462880207611597,0.0,29.082666666666665,0.056,666.6666666666666,1,0,0,0,0,548,0,87,0,79,0,68,0,64,0,55,0,51,0,49,0,46,0,38,0,35,0,32,1,31,1,25,1,23,2,22,3,21,6,14,10,10,5,11,6,4,0,2,0,0
6,6996.666666666667,500.0,14.666666666666666,44.0,0,3,1347,5,0.6977462188366141,0,0.045281227896885344,0.0,28.653333333333332,0.058666666666666666,666.6666666666666,1,0,0,0,0,544,1,446,1,357,1,0,0,0
7,7099.333333333333,500.0,10.333333333333334,31.0,0,6,1344,5,0.6891561311762532,0,0.04665835165167188,0.0,29.064,0.04133333333333333,666.6666666666666,1,0,0,0,0,545,2,445,2,354,2,0,0,0
8,7136.666666666667,500.0,12.666666666666666,38.0,0,3,1347,5,0.680195392409682,0,0.04751382759304605,0.0,29.213333333333335,0.050666666666666665,666.6666666666666,1,0,0,0,0,543,1,442,1,362,1,0,0,0
9,7316.666666666667,500.0,14.333333333333334,43.0,0,3,1347,5,0.6866786015877159,0,0.04869923605287827,0.0,29.933333333333334,0.05733333333333333,666.6666666666666,1,0,0,0,0,548,1,446,1,353,1,0,0,0
10,7215.333333333333,500.0,13,39.0,0,3,1347,5,0.691479943321414,0,0.04759511288864894,0.0,29.528,0.052,666.6666666666666,1,0,0,0,0,543,1,443,1,361,1,0,0,0
